spanMedian,spanP90,inkAtLeast,fits,driftRatio,spacing,zoom,theta,shape
10,14,0.135,1,0.011,45,0.4,0.002,square
21,31,0.32,1,0.011,45,0.15,0.002,square
37,54,0.645,1,0.011,45,0.08,0.002,square
3,4,0.033,1,0.011,45,8,0.01,square
5,6,0.033,1,0.011,45,2,0.01,square
6,8,0.057,1,0.011,45,1,0.01,square
10,14,0.129,1,0.011,45,0.4,0.01,square
21,31,0.369,1,0.011,45,0.15,0.01,square
37,54,0.549,1,0.011,45,0.08,0.01,square
3,4,0.041,1,0.011,45,8,0.05,square
5,6,0.035,1,0.011,45,2,0.05,square
6,8,0.043,1,0.011,45,1,0.05,square
10,14,0.111,1,0.011,45,0.4,0.05,square
21,31,0.248,1,0.011,45,0.15,0.05,square
37,54,0.447,1,0.011,45,0.08,0.05,square
3,4,0.035,1,0.011,45,8,0.2,square
5,6,0.031,1,0.011,45,2,0.2,square
6,8,0.035,1,0.011,45,1,0.2,square
10,14,0.113,1,0.011,45,0.4,0.2,square
21,31,0.318,1,0.011,45,0.15,0.2,square
37,54,0.5,1,0.011,45,0.08,0.2,square
3,4,0.031,1,0.022,45,8,0,square
5,6,0.023,1,0.022,45,2,0,square
6,8,0.047,1,0.022,45,1,0,square
11,14,0.123,1,0.022,45,0.4,0,square
22,32,0.295,1,0.022,45,0.15,0,square
39,57,0.641,1,0.022,45,0.08,0,square
3,4,0.029,1,0.022,45,8,0.002,square
5,6,0.033,1,0.022,45,2,0.002,square
6,8,0.047,1,0.022,45,1,0.002,square
11,14,0.129,1,0.022,45,0.4,0.002,square
22,32,0.328,1,0.022,45,0.15,0.002,square
39,57,0.631,1,0.022,45,0.08,0.002,square
3,4,0.031,1,0.022,45,8,0.01,square
5,6,0.035,1,0.022,45,2,0.01,square
6,8,0.051,1,0.022,45,1,0.01,square
11,14,0.123,1,0.022,45,0.4,0.01,square
22,32,0.367,1,0.022,45,0.15,0.01,square
39,57,0.549,1,0.022,45,0.08,0.01,square
3,4,0.041,1,0.022,45,8,0.05,square
5,6,0.029,1,0.022,45,2,0.05,square
6,8,0.051,1,0.022,45,1,0.05,square
11,14,0.119,1,0.022,45,0.4,0.05,square
22,32,0.246,1,0.022,45,0.15,0.05,square
39,57,0.443,1,0.022,45,0.08,0.05,square
3,4,0.031,1,0.022,45,8,0.2,square
5,6,0.037,1,0.022,45,2,0.2,square
6,8,0.057,1,0.022,45,1,0.2,square
11,14,0.117,1,0.022,45,0.4,0.2,square
22,32,0.316,1,0.022,45,0.15,0.2,square
39,57,0.49,1,0.022,45,0.08,0.2,square
3,4,0.037,1,0.056,45,8,0,square
5,6,0.033,1,0.056,45,2,0,square
7,8,0.045,1,0.056,45,1,0,square
12,16,0.133,1,0.056,45,0.4,0,square
25,37,0.307,1,0.056,45,0.15,0,square
45,65,0.637,1,0.056,45,0.08,0,square
3,4,0.035,1,0.056,45,8,0.002,square
5,6,0.039,1,0.056,45,2,0.002,square
7,8,0.043,1,0.056,45,1,0.002,square
12,16,0.145,1,0.056,45,0.4,0.002,square
25,37,0.322,1,0.056,45,0.15,0.002,square
45,65,0.656,1,0.056,45,0.08,0.002,square
3,4,0.033,1,0.056,45,8,0.01,square
5,6,0.039,1,0.056,45,2,0.01,square
7,8,0.051,1,0.056,45,1,0.01,square
12,16,0.145,1,0.056,45,0.4,0.01,square
25,37,0.379,1,0.056,45,0.15,0.01,square
45,65,0.531,1,0.056,45,0.08,0.01,square
3,4,0.039,1,0.056,45,8,0.05,square
5,6,0.033,1,0.056,45,2,0.05,square
7,8,0.035,1,0.056,45,1,0.05,square
12,16,0.115,1,0.056,45,0.4,0.05,square
25,37,0.281,1,0.056,45,0.15,0.05,square
45,65,0.461,1,0.056,45,0.08,0.05,square
3,4,0.037,1,0.056,45,8,0.2,square
5,6,0.031,1,0.056,45,2,0.2,square
7,8,0.037,1,0.056,45,1,0.2,square
12,16,0.133,1,0.056,45,0.4,0.2,square
25,37,0.301,1,0.056,45,0.15,0.2,square
45,65,0.49,1,0.056,45,0.08,0.2,square
4,4,0.035,1,0.089,45,8,0,square
5,6,0.035,1,0.089,45,2,0,square
7,9,0.051,1,0.089,45,1,0,square
13,18,0.129,1,0.089,45,0.4,0,square
29,41,0.301,1,0.089,45,0.15,0,square
50,75,0.639,1,0.089,45,0.08,0,square
4,4,0.033,1,0.089,45,8,0.002,square
5,6,0.045,1,0.089,45,2,0.002,square
7,9,0.041,1,0.089,45,1,0.002,square
13,18,0.133,1,0.089,45,0.4,0.002,square
29,41,0.311,1,0.089,45,0.15,0.002,square
50,75,0.664,1,0.089,45,0.08,0.002,square
4,4,0.033,1,0.089,45,8,0.01,square
5,6,0.037,1,0.089,45,2,0.01,square
7,9,0.045,1,0.089,45,1,0.01,square
13,18,0.127,1,0.089,45,0.4,0.01,square
29,41,0.381,1,0.089,45,0.15,0.01,square
50,75,0.535,1,0.089,45,0.08,0.01,square
4,4,0.035,1,0.089,45,8,0.05,square
5,6,0.031,1,0.089,45,2,0.05,square
7,9,0.039,1,0.089,45,1,0.05,square
13,18,0.104,1,0.089,45,0.4,0.05,square
29,41,0.275,1,0.089,45,0.15,0.05,square
50,75,0.441,1,0.089,45,0.08,0.05,square
4,4,0.035,1,0.089,45,8,0.2,square
5,6,0.031,1,0.089,45,2,0.2,square
7,9,0.055,1,0.089,45,1,0.2,square
13,18,0.121,1,0.089,45,0.4,0.2,square
29,41,0.301,1,0.089,45,0.15,0.2,square
50,75,0.467,1,0.089,45,0.08,0.2,square
3,4,0.035,1,0.022,45,8,0,square
5,6,0.029,1,0.022,45,2,0,square
6,8,0.053,1,0.022,45,1,0,square
11,14,0.119,1,0.022,45,0.4,0,square
22,32,0.346,1,0.022,45,0.15,0,square
39,57,0.631,1,0.022,45,0.08,0,square
3,4,0.037,1,0.022,45,8,0.002,square
5,6,0.029,1,0.022,45,2,0.002,square
6,8,0.043,1,0.022,45,1,0.002,square
11,14,0.129,1,0.022,45,0.4,0.002,square
22,32,0.336,1,0.022,45,0.15,0.002,square
39,57,0.625,1,0.022,45,0.08,0.002,square
3,4,0.037,1,0.022,45,8,0.01,square
5,6,0.039,1,0.022,45,2,0.01,square
6,8,0.045,1,0.022,45,1,0.01,square
11,14,0.098,1,0.022,45,0.4,0.01,square
22,32,0.322,1,0.022,45,0.15,0.01,square
39,57,0.574,1,0.022,45,0.08,0.01,square
3,4,0.037,1,0.022,45,8,0.05,square
5,6,0.037,1,0.022,45,2,0.05,square
6,8,0.051,1,0.022,45,1,0.05,square
11,14,0.123,1,0.022,45,0.4,0.05,square
22,32,0.281,1,0.022,45,0.15,0.05,square
39,57,0.473,1,0.022,45,0.08,0.05,square
3,4,0.033,1,0.022,45,8,0.2,square
5,6,0.033,1,0.022,45,2,0.2,square
6,8,0.047,1,0.022,45,1,0.2,square
11,14,0.102,1,0.022,45,0.4,0.2,square
22,32,0.322,1,0.022,45,0.15,0.2,square
39,57,0.506,1,0.022,45,0.08,0.2,square
3,4,0.031,1,0.022,45,8,0,square
5,6,0.023,1,0.022,45,2,0,square
6,8,0.051,1,0.022,45,1,0,square
11,14,0.121,1,0.022,45,0.4,0,square
23,32,0.328,1,0.022,45,0.15,0,square
39,57,0.645,1,0.022,45,0.08,0,square
3,4,0.033,1,0.022,45,8,0.002,square
5,6,0.029,1,0.022,45,2,0.002,square
6,8,0.053,1,0.022,45,1,0.002,square
11,14,0.121,1,0.022,45,0.4,0.002,square
23,32,0.348,1,0.022,45,0.15,0.002,square
39,57,0.609,1,0.022,45,0.08,0.002,square
3,4,0.035,1,0.022,45,8,0.01,square
5,6,0.041,1,0.022,45,2,0.01,square
6,8,0.037,1,0.022,45,1,0.01,square
11,14,0.09,1,0.022,45,0.4,0.01,square
23,32,0.318,1,0.022,45,0.15,0.01,square
39,57,0.592,1,0.022,45,0.08,0.01,square
3,4,0.037,1,0.022,45,8,0.05,square
5,6,0.031,1,0.022,45,2,0.05,square
6,8,0.059,1,0.022,45,1,0.05,square
11,14,0.133,1,0.022,45,0.4,0.05,square
23,32,0.281,1,0.022,45,0.15,0.05,square
39,57,0.455,1,0.022,45,0.08,0.05,square
3,4,0.029,1,0.022,45,8,0.2,square
5,6,0.039,1,0.022,45,2,0.2,square
6,8,0.066,1,0.022,45,1,0.2,square
11,14,0.107,1,0.022,45,0.4,0.2,square
23,32,0.316,1,0.022,45,0.15,0.2,square
39,57,0.492,1,0.022,45,0.08,0.2,square
3,4,0.037,1,0.056,45,8,0,square
5,6,0.033,1,0.056,45,2,0,square
7,8,0.049,1,0.056,45,1,0,square
12,16,0.133,1,0.056,45,0.4,0,square
25,37,0.338,1,0.056,45,0.15,0,square
45,66,0.645,1,0.056,45,0.08,0,square
3,4,0.039,1,0.056,45,8,0.002,square
5,6,0.035,1,0.056,45,2,0.002,square
7,8,0.049,1,0.056,45,1,0.002,square
12,16,0.139,1,0.056,45,0.4,0.002,square
25,37,0.344,1,0.056,45,0.15,0.002,square
45,66,0.633,1,0.056,45,0.08,0.002,square
3,4,0.037,1,0.056,45,8,0.01,square
5,6,0.045,1,0.056,45,2,0.01,square
7,8,0.039,1,0.056,45,1,0.01,square
12,16,0.113,1,0.056,45,0.4,0.01,square
25,37,0.336,1,0.056,45,0.15,0.01,square
45,66,0.578,1,0.056,45,0.08,0.01,square
3,4,0.037,1,0.056,45,8,0.05,square
5,6,0.035,1,0.056,45,2,0.05,square
7,8,0.043,1,0.056,45,1,0.05,square
12,16,0.131,1,0.056,45,0.4,0.05,square
25,37,0.314,1,0.056,45,0.15,0.05,square
45,66,0.473,1,0.056,45,0.08,0.05,square
3,4,0.033,1,0.056,45,8,0.2,square
5,6,0.033,1,0.056,45,2,0.2,square
7,8,0.045,1,0.056,45,1,0.2,square
12,16,0.125,1,0.056,45,0.4,0.2,square
25,37,0.299,1,0.056,45,0.15,0.2,square
45,66,0.486,1,0.056,45,0.08,0.2,square
4,4,0.035,1,0.089,45,8,0,square
5,6,0.035,1,0.089,45,2,0,square
7,9,0.055,1,0.089,45,1,0,square
13,18,0.131,1,0.089,45,0.4,0,square
29,41,0.336,1,0.089,45,0.15,0,square
50,75,0.643,1,0.089,45,0.08,0,square
4,4,0.037,1,0.089,45,8,0.002,square
5,6,0.041,1,0.089,45,2,0.002,square
7,9,0.049,1,0.089,45,1,0.002,square
13,18,0.127,1,0.089,45,0.4,0.002,square
29,41,0.332,1,0.089,45,0.15,0.002,square
50,75,0.643,1,0.089,45,0.08,0.002,square
4,4,0.037,1,0.089,45,8,0.01,square
5,6,0.043,1,0.089,45,2,0.01,square
7,9,0.033,1,0.089,45,1,0.01,square
13,18,0.096,1,0.089,45,0.4,0.01,square
29,41,0.332,1,0.089,45,0.15,0.01,square
50,75,0.58,1,0.089,45,0.08,0.01,square
4,4,0.033,1,0.089,45,8,0.05,square
5,6,0.033,1,0.089,45,2,0.05,square
7,9,0.047,1,0.089,45,1,0.05,square
13,18,0.119,1,0.089,45,0.4,0.05,square
29,41,0.311,1,0.089,45,0.15,0.05,square
50,75,0.453,1,0.089,45,0.08,0.05,square
4,4,0.031,1,0.089,45,8,0.2,square
5,6,0.035,1,0.089,45,2,0.2,square
7,9,0.059,1,0.089,45,1,0.2,square
13,18,0.111,1,0.089,45,0.4,0.2,square
29,41,0.297,1,0.089,45,0.15,0.2,square
50,75,0.473,1,0.089,45,0.08,0.2,square
3,4,0.041,1,0.044,45,8,0,square
5,6,0.031,1,0.044,45,2,0,square
7,8,0.059,1,0.044,45,1,0,square
11,15,0.117,1,0.044,45,0.4,0,square
25,35,0.348,1,0.044,45,0.15,0,square
43,62,0.631,1,0.044,45,0.08,0,square
3,4,0.041,1,0.044,45,8,0.002,square
5,6,0.031,1,0.044,45,2,0.002,square
7,8,0.051,1,0.044,45,1,0.002,square
11,15,0.123,1,0.044,45,0.4,0.002,square
25,35,0.348,1,0.044,45,0.15,0.002,square
43,62,0.678,1,0.044,45,0.08,0.002,square
3,4,0.037,1,0.044,45,8,0.01,square
5,6,0.031,1,0.044,45,2,0.01,square
7,8,0.053,1,0.044,45,1,0.01,square
11,15,0.129,1,0.044,45,0.4,0.01,square
25,35,0.352,1,0.044,45,0.15,0.01,square
43,62,0.561,1,0.044,45,0.08,0.01,square
3,4,0.037,1,0.044,45,8,0.05,square
5,6,0.047,1,0.044,45,2,0.05,square
7,8,0.051,1,0.044,45,1,0.05,square
11,15,0.111,1,0.044,45,0.4,0.05,square
25,35,0.244,1,0.044,45,0.15,0.05,square
43,62,0.43,1,0.044,45,0.08,0.05,square
3,4,0.033,1,0.044,45,8,0.2,square
5,6,0.027,1,0.044,45,2,0.2,square
7,8,0.041,1,0.044,45,1,0.2,square
11,15,0.133,1,0.044,45,0.4,0.2,square
25,35,0.295,1,0.044,45,0.15,0.2,square
43,62,0.49,1,0.044,45,0.08,0.2,square
3,4,0.037,1,0.044,45,8,0,square
5,6,0.025,1,0.044,45,2,0,square
7,8,0.057,1,0.044,45,1,0,square
11,15,0.119,1,0.044,45,0.4,0,square
25,35,0.332,1,0.044,45,0.15,0,square
43,63,0.645,1,0.044,45,0.08,0,square
3,4,0.037,1,0.044,45,8,0.002,square
5,6,0.031,1,0.044,45,2,0.002,square
7,8,0.061,1,0.044,45,1,0.002,square
11,15,0.113,1,0.044,45,0.4,0.002,square
25,35,0.359,1,0.044,45,0.15,0.002,square
43,63,0.664,1,0.044,45,0.08,0.002,square
3,4,0.035,1,0.044,45,8,0.01,square
5,6,0.033,1,0.044,45,2,0.01,square
7,8,0.047,1,0.044,45,1,0.01,square
11,15,0.121,1,0.044,45,0.4,0.01,square
25,35,0.348,1,0.044,45,0.15,0.01,square
43,63,0.58,1,0.044,45,0.08,0.01,square
3,4,0.037,1,0.044,45,8,0.05,square
5,6,0.039,1,0.044,45,2,0.05,square
7,8,0.059,1,0.044,45,1,0.05,square
11,15,0.125,1,0.044,45,0.4,0.05,square
25,35,0.234,1,0.044,45,0.15,0.05,square
43,63,0.414,1,0.044,45,0.08,0.05,square
3,4,0.029,1,0.044,45,8,0.2,square
5,6,0.033,1,0.044,45,2,0.2,square
7,8,0.061,1,0.044,45,1,0.2,square
11,15,0.139,1,0.044,45,0.4,0.2,square
25,35,0.291,1,0.044,45,0.15,0.2,square
43,63,0.469,1,0.044,45,0.08,0.2,square
3,4,0.043,1,0.056,45,8,0,square
5,6,0.035,1,0.056,45,2,0,square
7,9,0.057,1,0.056,45,1,0,square
12,16,0.125,1,0.056,45,0.4,0,square
26,37,0.338,1,0.056,45,0.15,0,square
45,66,0.641,1,0.056,45,0.08,0,square
3,4,0.043,1,0.056,45,8,0.002,square
5,6,0.035,1,0.056,45,2,0.002,square
7,9,0.057,1,0.056,45,1,0.002,square
12,16,0.131,1,0.056,45,0.4,0.002,square
26,37,0.354,1,0.056,45,0.15,0.002,square
45,66,0.686,1,0.056,45,0.08,0.002,square
3,4,0.037,1,0.056,45,8,0.01,square
5,6,0.035,1,0.056,45,2,0.01,square
7,9,0.047,1,0.056,45,1,0.01,square
12,16,0.146,1,0.056,45,0.4,0.01,square
26,37,0.359,1,0.056,45,0.15,0.01,square
45,66,0.563,1,0.056,45,0.08,0.01,square
3,4,0.035,1,0.056,45,8,0.05,square
5,6,0.043,1,0.056,45,2,0.05,square
7,9,0.043,1,0.056,45,1,0.05,square
12,16,0.119,1,0.056,45,0.4,0.05,square
26,37,0.277,1,0.056,45,0.15,0.05,square
45,66,0.455,1,0.056,45,0.08,0.05,square
3,4,0.033,1,0.056,45,8,0.2,square
5,6,0.027,1,0.056,45,2,0.2,square
7,9,0.041,1,0.056,45,1,0.2,square
12,16,0.154,1,0.056,45,0.4,0.2,square
26,37,0.262,1,0.056,45,0.15,0.2,square
45,66,0.477,1,0.056,45,0.08,0.2,square
4,4,0.039,1,0.089,45,8,0,square
5,6,0.041,1,0.089,45,2,0,square
7,9,0.061,1,0.089,45,1,0,square
13,18,0.123,1,0.089,45,0.4,0,square
29,42,0.336,1,0.089,45,0.15,0,square
51,75,0.631,1,0.089,45,0.08,0,square
4,4,0.039,1,0.089,45,8,0.002,square
5,6,0.043,1,0.089,45,2,0.002,square
7,9,0.061,1,0.089,45,1,0.002,square
13,18,0.119,1,0.089,45,0.4,0.002,square
29,42,0.342,1,0.089,45,0.15,0.002,square
51,75,0.693,1,0.089,45,0.08,0.002,square
4,4,0.037,1,0.089,45,8,0.01,square
5,6,0.035,1,0.089,45,2,0.01,square
7,9,0.041,1,0.089,45,1,0.01,square
13,18,0.123,1,0.089,45,0.4,0.01,square
29,42,0.357,1,0.089,45,0.15,0.01,square
51,75,0.566,1,0.089,45,0.08,0.01,square
4,4,0.031,1,0.089,45,8,0.05,square
5,6,0.041,1,0.089,45,2,0.05,square
7,9,0.047,1,0.089,45,1,0.05,square
13,18,0.107,1,0.089,45,0.4,0.05,square
29,42,0.26,1,0.089,45,0.15,0.05,square
51,75,0.426,1,0.089,45,0.08,0.05,square
4,4,0.031,1,0.089,45,8,0.2,square
5,6,0.029,1,0.089,45,2,0.2,square
7,9,0.059,1,0.089,45,1,0.2,square
13,18,0.141,1,0.089,45,0.4,0.2,square
29,42,0.27,1,0.089,45,0.15,0.2,square
51,75,0.453,1,0.089,45,0.08,0.2,square
3,4,0.037,1,0.067,45,8,0,square
5,6,0.031,1,0.067,45,2,0,square
7,9,0.051,1,0.067,45,1,0,square
12,17,0.113,1,0.067,45,0.4,0,square
26,38,0.352,1,0.067,45,0.15,0,square
47,68,0.604,1,0.067,45,0.08,0,square
3,4,0.039,1,0.067,45,8,0.002,square
5,6,0.039,1,0.067,45,2,0.002,square
7,9,0.055,1,0.067,45,1,0.002,square
12,17,0.145,1,0.067,45,0.4,0.002,square
26,38,0.355,1,0.067,45,0.15,0.002,square
47,68,0.656,1,0.067,45,0.08,0.002,square
3,4,0.039,1,0.067,45,8,0.01,square
5,6,0.031,1,0.067,45,2,0.01,square
7,9,0.053,1,0.067,45,1,0.01,square
12,17,0.117,1,0.067,45,0.4,0.01,square
26,38,0.328,1,0.067,45,0.15,0.01,square
47,68,0.57,1,0.067,45,0.08,0.01,square
3,4,0.035,1,0.067,45,8,0.05,square
5,6,0.031,1,0.067,45,2,0.05,square
7,9,0.063,1,0.067,45,1,0.05,square
12,17,0.111,1,0.067,45,0.4,0.05,square
26,38,0.225,1,0.067,45,0.15,0.05,square
47,68,0.461,1,0.067,45,0.08,0.05,square
3,4,0.033,1,0.067,45,8,0.2,square
5,6,0.035,1,0.067,45,2,0.2,square
7,9,0.035,1,0.067,45,1,0.2,square
12,17,0.102,1,0.067,45,0.4,0.2,square
26,38,0.303,1,0.067,45,0.15,0.2,square
47,68,0.484,1,0.067,45,0.08,0.2,square
3,4,0.033,1,0.067,45,8,0,square
5,6,0.025,1,0.067,45,2,0,square
7,9,0.049,1,0.067,45,1,0,square
12,17,0.115,1,0.067,45,0.4,0,square
27,38,0.336,1,0.067,45,0.15,0,square
47,69,0.619,1,0.067,45,0.08,0,square
3,4,0.035,1,0.067,45,8,0.002,square
5,6,0.039,1,0.067,45,2,0.002,square
7,9,0.063,1,0.067,45,1,0.002,square
12,17,0.131,1,0.067,45,0.4,0.002,square
27,38,0.365,1,0.067,45,0.15,0.002,square
47,69,0.645,1,0.067,45,0.08,0.002,square
3,4,0.037,1,0.067,45,8,0.01,square
5,6,0.033,1,0.067,45,2,0.01,square
7,9,0.047,1,0.067,45,1,0.01,square
12,17,0.111,1,0.067,45,0.4,0.01,square
27,38,0.33,1,0.067,45,0.15,0.01,square
47,69,0.578,1,0.067,45,0.08,0.01,square
3,4,0.035,1,0.067,45,8,0.05,square
5,6,0.025,1,0.067,45,2,0.05,square
7,9,0.07,1,0.067,45,1,0.05,square
12,17,0.125,1,0.067,45,0.4,0.05,square
27,38,0.211,1,0.067,45,0.15,0.05,square
47,69,0.449,1,0.067,45,0.08,0.05,square
3,4,0.031,1,0.067,45,8,0.2,square
5,6,0.039,1,0.067,45,2,0.2,square
7,9,0.055,1,0.067,45,1,0.2,square
12,17,0.109,1,0.067,45,0.4,0.2,square
27,38,0.291,1,0.067,45,0.15,0.2,square
47,69,0.48,1,0.067,45,0.08,0.2,square
3,4,0.039,1,0.067,45,8,0,square
5,6,0.035,1,0.067,45,2,0,square
7,9,0.049,1,0.067,45,1,0,square
12,17,0.121,1,0.067,45,0.4,0,square
27,39,0.344,1,0.067,45,0.15,0,square
48,70,0.615,1,0.067,45,0.08,0,square
3,4,0.039,1,0.067,45,8,0.002,square
5,6,0.045,1,0.067,45,2,0.002,square
7,9,0.059,1,0.067,45,1,0.002,square
12,17,0.148,1,0.067,45,0.4,0.002,square
27,39,0.359,1,0.067,45,0.15,0.002,square
48,70,0.67,1,0.067,45,0.08,0.002,square
3,4,0.037,1,0.067,45,8,0.01,square
5,6,0.035,1,0.067,45,2,0.01,square
7,9,0.047,1,0.067,45,1,0.01,square
12,17,0.139,1,0.067,45,0.4,0.01,square
27,39,0.348,1,0.067,45,0.15,0.01,square
48,70,0.563,1,0.067,45,0.08,0.01,square
3,4,0.033,1,0.067,45,8,0.05,square
5,6,0.029,1,0.067,45,2,0.05,square
7,9,0.051,1,0.067,45,1,0.05,square
12,17,0.119,1,0.067,45,0.4,0.05,square
27,39,0.258,1,0.067,45,0.15,0.05,square
48,70,0.477,1,0.067,45,0.08,0.05,square
3,4,0.035,1,0.067,45,8,0.2,square
5,6,0.033,1,0.067,45,2,0.2,square
7,9,0.035,1,0.067,45,1,0.2,square
12,17,0.121,1,0.067,45,0.4,0.2,square
27,39,0.293,1,0.067,45,0.15,0.2,square
48,70,0.498,1,0.067,45,0.08,0.2,square
4,4,0.035,1,0.089,45,8,0,square
6,6,0.041,1,0.089,45,2,0,square
7,9,0.055,1,0.089,45,1,0,square
13,18,0.125,1,0.089,45,0.4,0,square
29,42,0.334,1,0.089,45,0.15,0,square
51,76,0.615,1,0.089,45,0.08,0,square
4,4,0.037,1,0.089,45,8,0.002,square
6,6,0.053,1,0.089,45,2,0.002,square
7,9,0.064,1,0.089,45,1,0.002,square
13,18,0.139,1,0.089,45,0.4,0.002,square
29,42,0.346,1,0.089,45,0.15,0.002,square
51,76,0.67,1,0.089,45,0.08,0.002,square
4,4,0.039,1,0.089,45,8,0.01,square
6,6,0.035,1,0.089,45,2,0.01,square
7,9,0.041,1,0.089,45,1,0.01,square
13,18,0.113,1,0.089,45,0.4,0.01,square
29,42,0.336,1,0.089,45,0.15,0.01,square
51,76,0.57,1,0.089,45,0.08,0.01,square
4,4,0.029,1,0.089,45,8,0.05,square
6,6,0.025,1,0.089,45,2,0.05,square
7,9,0.055,1,0.089,45,1,0.05,square
13,18,0.109,1,0.089,45,0.4,0.05,square
29,42,0.252,1,0.089,45,0.15,0.05,square
51,76,0.445,1,0.089,45,0.08,0.05,square
4,4,0.033,1,0.089,45,8,0.2,square
6,6,0.035,1,0.089,45,2,0.2,square
7,9,0.053,1,0.089,45,1,0.2,square
13,18,0.111,1,0.089,45,0.4,0.2,square
29,42,0.291,1,0.089,45,0.15,0.2,square
51,76,0.469,1,0.089,45,0.08,0.2,square
4,4,0.041,1,0.089,45,8,0,square
5,6,0.039,1,0.089,45,2,0,square
7,9,0.043,1,0.089,45,1,0,square
13,18,0.121,1,0.089,45,0.4,0,square
29,41,0.348,1,0.089,45,0.15,0,square
50,75,0.633,1,0.089,45,0.08,0,square
4,4,0.041,1,0.089,45,8,0.002,square
5,6,0.033,1,0.089,45,2,0.002,square
7,9,0.045,1,0.089,45,1,0.002,square
13,18,0.119,1,0.089,45,0.4,0.002,square
29,41,0.363,1,0.089,45,0.15,0.002,square
50,75,0.645,1,0.089,45,0.08,0.002,square
4,4,0.035,1,0.089,45,8,0.01,square
5,6,0.035,1,0.089,45,2,0.01,square
7,9,0.064,1,0.089,45,1,0.01,square
13,18,0.135,1,0.089,45,0.4,0.01,square
29,41,0.344,1,0.089,45,0.15,0.01,square
50,75,0.541,1,0.089,45,0.08,0.01,square
4,4,0.041,1,0.089,45,8,0.05,square
5,6,0.049,1,0.089,45,2,0.05,square
7,9,0.051,1,0.089,45,1,0.05,square
13,18,0.119,1,0.089,45,0.4,0.05,square
29,41,0.281,1,0.089,45,0.15,0.05,square
50,75,0.432,1,0.089,45,0.08,0.05,square
4,4,0.037,1,0.089,45,8,0.2,square
5,6,0.031,1,0.089,45,2,0.2,square
7,9,0.043,1,0.089,45,1,0.2,square
13,18,0.117,1,0.089,45,0.4,0.2,square
29,41,0.334,1,0.089,45,0.15,0.2,square
50,75,0.49,1,0.089,45,0.08,0.2,square
4,4,0.037,1,0.089,45,8,0,square
5,6,0.033,1,0.089,45,2,0,square
7,9,0.041,1,0.089,45,1,0,square
13,18,0.123,1,0.089,45,0.4,0,square
29,41,0.33,1,0.089,45,0.15,0,square
50,75,0.648,1,0.089,45,0.08,0,square
4,4,0.037,1,0.089,45,8,0.002,square
5,6,0.033,1,0.089,45,2,0.002,square
7,9,0.053,1,0.089,45,1,0.002,square
13,18,0.109,1,0.089,45,0.4,0.002,square
29,41,0.377,1,0.089,45,0.15,0.002,square
50,75,0.635,1,0.089,45,0.08,0.002,square
4,4,0.033,1,0.089,45,8,0.01,square
5,6,0.039,1,0.089,45,2,0.01,square
7,9,0.057,1,0.089,45,1,0.01,square
13,18,0.129,1,0.089,45,0.4,0.01,square
29,41,0.344,1,0.089,45,0.15,0.01,square
50,75,0.555,1,0.089,45,0.08,0.01,square
4,4,0.041,1,0.089,45,8,0.05,square
5,6,0.043,1,0.089,45,2,0.05,square
7,9,0.059,1,0.089,45,1,0.05,square
13,18,0.137,1,0.089,45,0.4,0.05,square
29,41,0.266,1,0.089,45,0.15,0.05,square
50,75,0.434,1,0.089,45,0.08,0.05,square
4,4,0.035,1,0.089,45,8,0.2,square
5,6,0.037,1,0.089,45,2,0.2,square
7,9,0.066,1,0.089,45,1,0.2,square
13,18,0.123,1,0.089,45,0.4,0.2,square
29,41,0.326,1,0.089,45,0.15,0.2,square
50,75,0.492,1,0.089,45,0.08,0.2,square
4,4,0.041,1,0.089,45,8,0,square
6,6,0.041,1,0.089,45,2,0,square
7,9,0.041,1,0.089,45,1,0,square
13,18,0.127,1,0.089,45,0.4,0,square
29,42,0.338,1,0.089,45,0.15,0,square
51,76,0.646,1,0.089,45,0.08,0,square
4,4,0.041,1,0.089,45,8,0.002,square
6,6,0.039,1,0.089,45,2,0.002,square
7,9,0.047,1,0.089,45,1,0.002,square
13,18,0.127,1,0.089,45,0.4,0.002,square
29,42,0.369,1,0.089,45,0.15,0.002,square
51,76,0.662,1,0.089,45,0.08,0.002,square
4,4,0.033,1,0.089,45,8,0.01,square
6,6,0.043,1,0.089,45,2,0.01,square
7,9,0.057,1,0.089,45,1,0.01,square
13,18,0.154,1,0.089,45,0.4,0.01,square
29,42,0.359,1,0.089,45,0.15,0.01,square
51,76,0.539,1,0.089,45,0.08,0.01,square
4,4,0.039,1,0.089,45,8,0.05,square
6,6,0.047,1,0.089,45,2,0.05,square
7,9,0.039,1,0.089,45,1,0.05,square
13,18,0.131,1,0.089,45,0.4,0.05,square
29,42,0.307,1,0.089,45,0.15,0.05,square
51,76,0.463,1,0.089,45,0.08,0.05,square
4,4,0.039,1,0.089,45,8,0.2,square
6,6,0.031,1,0.089,45,2,0.2,square
7,9,0.043,1,0.089,45,1,0.2,square
13,18,0.135,1,0.089,45,0.4,0.2,square
29,42,0.303,1,0.089,45,0.15,0.2,square
51,76,0.498,1,0.089,45,0.08,0.2,square
4,4,0.037,1,0.089,45,8,0,square
6,7,0.047,1,0.089,45,2,0,square
7,9,0.047,1,0.089,45,1,0,square
13,18,0.127,1,0.089,45,0.4,0,square
30,43,0.328,1,0.089,45,0.15,0,square
52,77,0.637,1,0.089,45,0.08,0,square
